country_name,year,co2_emissions,male_death_rate,female_death_rate,cigarette_sales,land_area,GDP,population,gdp_norm,co2_norm
Denmark,1987,58341.97,61.02,25.08,6.0,40000.0,109414000000.0,5127024.0,21340.64517739726,1.4585492500000001
Denmark,1988,55107.676,60.28,26.3,5.900000095367432,40000.0,115553000000.0,5129516.0,22527.076628672177,1.3776919
Denmark,1989,48785.768,61.09,23.7,5.800000190734863,40000.0,112409000000.0,5132594.0,21901.011457364442,1.2196441999999998
Denmark,1990,52090.0,59.3,26.14,5.699999809265137,40000.0,138247000000.0,5140939.0,26891.39085291617,1.30225
Denmark,1991,62800.0,54.72,28.09,5.699999809265137,40000.0,139225000000.0,5154298.0,27011.437833047294,1.57
Denmark,1992,57030.0,55.43,26.47,5.699999809265137,40000.0,152916000000.0,5171370.0,29569.727170943097,1.42575
Denmark,1993,59360.0,59.01,27.73,5.599999904632568,40000.0,143196000000.0,5188628.0,27598.047113803495,1.484
Denmark,1994,63200.0,56.06,30.69,5.5,40000.0,156162000000.0,5206180.0,29995.505341728483,1.58
Denmark,1995,60000.0,56.91,30.71,5.5,40000.0,185007000000.0,5233373.0,35351.388100943695,1.5
Denmark,1996,73340.0,55.38,29.88,5.400000095367432,40000.0,187632000000.0,5263074.0,35650.64827133345,1.8335
Denmark,1997,63650.0,52.93,32.05,5.400000095367432,40000.0,173538000000.0,5284991.0,32836.00672167654,1.59125
Denmark,1998,59710.0,49.55,29.83,5.400000095367432,40000.0,176992000000.0,5304219.0,33368.15467083844,1.49275
Denmark,1999,56730.0,50.14,31.07,5.599999904632568,40000.0,177965000000.0,5321799.0,33440.75941237164,1.41825
Denmark,2000,52600.0,50.78,30.44,6.400000095367432,40000.0,164159000000.0,5339616.0,30743.596543272026,1.315
Denmark,2001,54250.0,48.87,31.27,6.199999809265137,40000.0,164791000000.0,5358783.0,30751.571765454955,1.35625
Denmark,2002,53840.0001525879,46.32,30.54,6.099999904632568,40000.0,178635000000.0,5375931.0,33228.663091099945,1.3460000038146975
Denmark,2003,59229.9995422363,47.11,31.37,6.400000095367432,40000.0,218096000000.0,5390574.0,40458.77118095401,1.4807499885559074
Denmark,2004,53729.9995422363,47.82,32.82,6.300000190734863,40000.0,251373000000.0,5404523.0,46511.59778578054,1.3432499885559075
Denmark,2005,50200.0007629395,45.7,33.88,5.900000095367432,40000.0,264467000000.0,5419432.0,48799.76351765277,1.2550000190734873
Denmark,2006,58130.0010681152,47.82,33.67,6.0,40000.0,282885000000.0,5437272.0,52027.00913252087,1.45325002670288
Denmark,2007,53409.9998474121,41.67,30.17,5.599999904632568,40000.0,319423000000.0,5461438.0,58486.97723932781,1.3352499961853026
Denmark,2008,50130.0010681152,43.27,32.39,5.5,40000.0,353361000000.0,5493621.0,64322.05643600095,1.2532500267028799
Denmark,2009,47930.0003051758,40.51,32.42,5.5,40000.0,321241000000.0,5523095.0,58163.22188917627,1.1982500076293952
Denmark,2010,48119.9989318848,40.71,32.22,5.400000095367432,40000.0,321995000000.0,5547683.0,58041.3480726999,1.20299997329712
Spain,1960,48928.781,18.35,4.34,4.199999809265137,499556.645,12072126075.0,30455000.0,396.39225332457727,0.09794441028804651
Spain,1961,53677.546,18.76,3.87,4.5,499556.645,13834300571.0,30739250.0,450.05328923119464,0.10745036931697706
Spain,1962,60054.459,20.35,4.09,4.599999904632568,499556.645,16138545209.0,31023366.0,520.2061313720761,0.12021551429868378
Spain,1963,58822.347,19.76,4.08,4.699999809265137,499556.645,19074913948.0,31296651.0,609.4873840654708,0.1177491033073937
Spain,1964,64410.855,20.14,3.89,4.900000095367432,499556.645,21343844644.0,31609195.0,675.2416391496208,0.12893603887503088
Spain,1965,71117.798,21.12,4.09,5.300000190734863,499556.645,24756958695.0,31954292.0,774.7616093324802,0.142361829657976
Spain,1966,77729.399,21.97,4.27,5.400000095367432,499556.645,28721062242.0,32283194.0,889.6598720064687,0.15559676720945229
Spain,1967,86519.198,22.54,4.6,5.599999904632568,499556.645,31647119228.0,32682947.0,968.306781759919,0.1731919670491021
Spain,1968,97157.165,23.66,4.5,5.699999809265137,499556.645,31475548481.0,33113134.0,950.5457405813656,0.19448678337568703
Spain,1969,96882.14,23.67,4.34,5.699999809265137,499556.645,36038711600.0,33441054.0,1077.6786999596363,0.19393624520798836
Spain,1970,116929.629,24.79,4.54,5.800000190734863,499556.645,40992995008.0,33814531.0,1212.2893263845654,0.23406680737877084
Spain,1971,128682.364,25.8,4.6,5.900000095367432,499556.645,46619420359.0,34224490.0,1362.1655241319886,0.25759313841176107
Spain,1972,145026.183,26.71,4.42,6.099999904632568,499556.645,59132415221.0,34604469.0,1708.8086287641056,0.290309786590868
Spain,1973,155367.123,28.22,4.57,6.400000095367432,499556.645,78639525985.0,34988947.0,2247.5533769278622,0.31101002169633835
Spain,1974,173152.073,29.99,4.71,6.800000190734863,499556.645,97274006346.0,35373335.0,2749.9246634788606,0.34661148987418633
Spain,1975,181644.845,33.21,4.68,6.400000095367432,499556.645,114777000000.0,35757900.0,3209.836148095945,0.3636121084927216
Spain,1976,198443.372,32.44,4.22,6.699999809265137,499556.645,118507000000.0,36137812.0,3279.3075574138247,0.39723897977575695
Spain,1977,195663.786,34.05,4.68,7.0,499556.645,132449000000.0,36511638.0,3627.58307364901,0.3916748740275489
Spain,1978,200493.225,36.06,4.44,6.5,499556.645,160600000000.0,36864898.0,4356.447697210501,0.4013423242523378
Spain,1979,203745.854,38.0,4.46,7.199999809265137,499556.645,214602000000.0,37191330.0,5770.215800295391,0.4078533556489875
Spain,1980,215003.544,37.18,4.42,7.0,499556.645,232767000000.0,37491165.0,6208.582742094038,0.43038871798012013
Spain,1981,207288.176,40.04,4.31,6.400000095367432,499556.645,202808000000.0,37758631.0,5371.16930960765,0.4149442872489465
Spain,1982,209906.414,40.72,4.18,6.699999809265137,499556.645,195997000000.0,37986012.0,5159.715107761246,0.4201854106054379
Spain,1983,204867.956,41.92,4.42,6.699999809265137,499556.645,170951000000.0,38171525.0,4478.4954229625355,0.41009955137319815
Spain,1984,198953.085,44.24,3.95,6.900000095367432,499556.645,172103000000.0,38330364.0,4489.991276889517,0.39825931051322516
Spain,1985,201233.959,44.87,4.22,7.300000190734863,499556.645,180793000000.0,38469512.0,4699.643707463718,0.40282510705067287
Spain,1986,190467.647,45.36,4.19,7.099999904632568,499556.645,251321000000.0,38584624.0,6513.501336698266,0.38127337291249525
Spain,1987,190878.351,47.99,4.25,7.199999809265137,499556.645,318748000000.0,38684815.0,8239.615466688932,0.3820955099095919
Spain,1988,199033.759,50.4,3.93,6.900000095367432,499556.645,376160000000.0,38766939.0,9703.11326359814,0.39842080170908345
Spain,1989,226671.938,51.25,3.96,7.0,499556.645,414757000000.0,38827764.0,10681.969736912999,0.45374621730834946
Spain,1990,214950.0,51.71,4.04,7.199999809265137,499556.645,536559000000.0,38867322.0,13804.887303529686,0.4302815349398465
Spain,1991,222100.0,52.61,4.31,7.300000190734863,499556.645,577166000000.0,38966376.0,14811.898340251093,0.44459422614626615
Spain,1992,232370.0,53.81,4.18,6.900000095367432,499556.645,630916000000.0,39157685.0,16112.188450364214,0.4651524553336689
Spain,1993,218080.0,54.08,4.21,6.300000190734863,499556.645,525076000000.0,39361262.0,13339.91781056207,0.43654709067076863
Spain,1994,228450.0,54.78,4.36,6.800000190734863,499556.645,530563000000.0,39549108.0,13415.296243849545,0.45730549735756193
Spain,1995,240570.0,55.41,4.53,6.300000190734863,499556.645,614609000000.0,39724050.0,15471.962199221882,0.48156701028368865
Spain,1996,230110.0,53.64,4.49,6.0,499556.645,642589000000.0,39889852.0,16109.084586225088,0.46062844384744395
Spain,1997,248600.0,53.43,4.78,6.599999904632568,499556.645,590077000000.0,40057389.0,14730.790366791005,0.4976412634847445
Spain,1998,256220.0,54.46,4.95,7.300000190734863,499556.645,619215000000.0,40223509.0,15394.355574497491,0.5128947889382994
Spain,1999,278300.0,54.13,4.95,7.099999904632568,499556.645,634908000000.0,40386875.0,15720.65182067194,0.5570939808037184
Spain,2000,293310.0,52.02,5.24,7.099999904632568,499556.645,598363000000.0,40567864.0,14749.67969721058,0.5871406234622302
Spain,2001,294790.0,53.19,5.39,7.199999809265137,499556.645,627830000000.0,40850412.0,15369.000439946603,0.5901032504532093
Spain,2002,312750.0,51.4,5.73,7.099999904632568,499556.645,708757000000.0,41431558.0,17106.694370508587,0.6260551293437404
Spain,2003,318660.003662109,51.82,5.98,7.099999904632568,499556.645,907492000000.0,42187645.0,21510.84754790176,0.6378856268884363
Spain,2004,335559.997558594,51.23,6.48,7.199999809265137,499556.645,1069060000000.0,42921895.0,24907.101608631212,0.6717156120675644
Spain,2005,350500.0,49.87,6.32,7.0,499556.645,1153720000000.0,43653155.0,26429.246637499626,0.7016221353636483
Spain,2006,341779.998779297,49.56,6.76,6.800000190734863,499556.645,1260400000000.0,44397319.0,28389.10160318464,0.6841666549732253
Spain,2007,354679.992675781,49.15,6.95,6.599999904632568,499556.645,1474000000000.0,45226803.0,32591.29326474834,0.7099895401767321
Spain,2008,324269.989013672,48.01,7.48,6.699999809265137,499556.645,1631860000000.0,45954106.0,35510.646208632585,0.6491155552813676
Spain,2009,287489.990234375,47.46,7.62,6.099999904632568,499556.645,1491470000000.0,46362946.0,32169.439793579986,0.5754902734491201
Spain,2010,273250.0,46.61,8.33,5.5,499556.645,1422110000000.0,46576897.0,30532.519158586285,0.546985017084499
Estonia,1990,35280.0,70.3,7.83,4.300000190734863,42750.0,4502970889.0,1569174.0,2869.6440859968366,0.8252631578947368
Estonia,1991,31540.0,84.56,8.64,4.699999809265137,42750.0,4502970889.0,1561314.0,2884.0905090199667,0.7377777777777778
Estonia,1992,23820.0,75.6,8.25,4.800000190734863,42750.0,4502970889.0,1533091.0,2937.1843478306246,0.5571929824561404
Estonia,1993,18340.0,72.6,8.22,4.900000095367432,42750.0,4502970889.0,1494128.0,3013.7785310227773,0.4290058479532164
Estonia,1994,17820.0,71.29,7.83,5.0,42750.0,4502970889.0,1462514.0,3078.9249805471945,0.4168421052631579
Estonia,1995,16260.0,76.25,7.39,5.0,42750.0,4502970889.0,1436634.0,3134.3897534097064,0.38035087719298244
Estonia,1996,17200.0,69.52,8.14,5.300000190734863,42750.0,4786018988.0,1415594.0,3380.9263023154945,0.4023391812865497
Estonia,1997,16770.0,71.76,9.73,5.400000095367432,42750.0,5154420649.0,1399535.0,3682.952301300075,0.39228070175438595
Estonia,1998,16240.0,71.2,8.24,5.400000095367432,42750.0,5674080543.0,1386156.0,4093.392477470068,0.3798830409356725
Estonia,1999,15290.0,66.2,8.33,5.400000095367432,42750.0,5756912266.0,1390244.0,4140.936602495677,0.3576608187134503
Estonia,2000,14920.0,66.37,8.14,4.800000190734863,42750.0,5686579748.0,1396985.0,4070.6090244347647,0.3490058479532164
Estonia,2001,15380.0,65.94,8.76,5.099999904632568,42750.0,6254649539.0,1388115.0,4505.858332342781,0.359766081871345
Estonia,2002,14949.9998092651,65.63,8.58,5.5,42750.0,7367975888.0,1379350.0,5341.628946967775,0.3497075978775462
Estonia,2003,16940.0005340576,67.53,8.53,5.099999904632568,42750.0,9874013098.0,1370720.0,7203.523037527722,0.3962573224340959
Estonia,2004,17020.0004577637,59.44,10.11,5.400000095367432,42750.0,12145911801.0,1362550.0,8914.103556566732,0.39812866567868305
Estonia,2005,17229.9995422363,57.4,9.28,5.599999904632568,42750.0,14106790200.0,1354775.0,10412.644313631416,0.40304092496459176
Estonia,2006,15979.9995422363,63.88,9.75,5.199999809265137,42750.0,17022870405.0,1346810.0,12639.400067567065,0.3738011588827205
Estonia,2007,19979.9995422363,63.96,8.54,5.300000190734863,42750.0,22449129483.0,1340680.0,16744.58445191992,0.4673684103447088
Estonia,2008,18399.9996185303,62.18,9.13,5.099999904632568,42750.0,24341678629.0,1337090.0,18204.966478696275,0.43040934780187834
Estonia,2009,15050.0001907349,52.55,8.55,5.099999904632568,42750.0,19633031398.0,1334515.0,14711.735273114202,0.35204678808736606
Estonia,2010,19000.0,55.03,8.35,4.800000190734863,42750.0,19523477326.0,1331475.0,14663.04461292927,0.4444444444444444
Estonia,2011,18170.0000762939,53.07,9.75,4.599999904632568,42750.0,23213994093.0,1327439.0,17487.80478274331,0.4250292415507345
Estonia,2012,16889.9993896484,55.02,10.17,4.699999809265137,42750.0,23019150071.0,1322696.0,17403.205325335526,0.39508770502101526
Estonia,2013,19319.9996948242,50.2,10.76,4.5,42750.0,25115753366.0,1317997.0,19056.001922614392,0.4519298174227883
Estonia,2014,17940.0005340576,54.34,10.54,4.5,42750.0,26634083965.0,1314545.0,20261.06673031353,0.41964913529959297
Finland,1960,15104.373,62.76,3.13,5.800000190734863,303940.0,5224102196.0,4429634.0,1179.3530111065609,0.04969524577219188
Finland,1961,14939.358,63.47,4.27,5.900000095367432,303940.0,5921659485.0,4461005.0,1327.4272243586367,0.049152326116996777
Finland,1962,16809.528,66.3,4.04,6.0,303940.0,6340580854.0,4491443.0,1411.7023980934412,0.055305415542541286
Finland,1963,19358.093,66.4,4.73,6.5,303940.0,6885920329.0,4523309.0,1522.3192421742579,0.06369050799499902
Finland,1964,22852.744,66.73,4.45,5.300000190734863,303940.0,7766655086.0,4548543.0,1707.5039382940868,0.07518833980390867
Finland,1965,25327.969,68.3,4.33,6.0,303940.0,8589340019.0,4563732.0,1882.0868576419475,0.08333213463183524
Finland,1966,29519.35,67.46,4.43,5.800000190734863,303940.0,9208524505.0,4580869.0,2010.2134562241356,0.09712229387379087
Finland,1967,28617.268,69.11,4.61,6.099999904632568,303940.0,9368954010.0,4605744.0,2034.189049586777,0.09415433309205765
Finland,1968,33314.695,73.67,4.66,6.0,303940.0,8823033880.0,4626469.0,1907.0772721053572,0.10960944594327827
Finland,1969,37935.115,76.18,4.57,6.099999904632568,303940.0,10070766721.0,4623785.0,2178.035250557714,0.1248111962887412
Finland,1970,40395.672,74.21,4.41,5.800000190734863,303940.0,11357516988.0,4606307.0,2465.644818723546,0.13290673159176153
Finland,1971,40582.689,77.52,5.04,6.300000190734863,303940.0,12527405513.0,4612124.0,2716.190092243834,0.133522040534316
Finland,1972,44161.681,71.43,5.36,6.599999904632568,303940.0,14743186120.0,4639657.0,3177.6457009645324,0.14529736461143647
Finland,1973,49387.156,72.94,4.04,6.300000190734863,303940.0,19472363467.0,4666081.0,4173.1730475746135,0.16248982035928144
Finland,1974,46680.91,71.8,4.77,6.699999809265137,303940.0,24848821490.0,4690574.0,5297.6078172948555,0.15358593801408174
Finland,1975,46101.524,67.28,4.93,6.599999904632568,303940.0,29472623242.0,4711440.0,6255.544640704328,0.15167968678028557
Finland,1976,51279.328,76.47,5.91,5.699999809265137,303940.0,31849513771.0,4725664.0,6739.690712458609,0.1687152990721853
Finland,1977,50219.565,73.71,6.11,5.900000095367432,303940.0,33499799321.0,4738902.0,7069.1057382068675,0.1652285483977101
Finland,1978,51913.719,74.21,5.84,5.800000190734863,303940.0,36256160289.0,4752528.0,7628.8157142893215,0.1708025235243798
Finland,1979,54333.939,75.52,5.98,6.0,303940.0,44465255686.0,4764690.0,9332.2452638052,0.17876534513390802
Finland,1980,58246.628,74.24,7.02,5.699999809265137,303940.0,53645202423.0,4779535.0,11223.937563591437,0.19163857340264526
Finland,1981,51510.349,73.64,6.48,5.300000190734863,303940.0,52448332874.0,4799964.0,10926.817966551416,0.16947538658945846
Finland,1982,43083.583,65.96,6.37,5.5,303940.0,52797582336.0,4826933.0,10938.12206135863,0.14175028953082844
Finland,1983,41576.446,69.66,6.09,5.599999904632568,303940.0,50973526900.0,4855787.0,10497.479996548449,0.1367916233467132
Finland,1984,42254.841,65.69,7.01,5.800000190734863,303940.0,52888800950.0,4881803.0,10833.866288746187,0.13902362637362636
Finland,1985,49665.848,65.98,7.66,5.300000190734863,303940.0,55875863392.0,4902206.0,11398.1059531158,0.16340675133249982
Finland,1986,53329.181,60.68,6.98,5.5,303940.0,73531550551.0,4918154.0,14951.0467852369,0.17545956767783114
Finland,1987,57656.241,60.64,7.31,5.800000190734863,303940.0,91594751792.0,4932123.0,18571.059925310055,0.18969612752516946
Finland,1988,52185.077,57.78,7.18,5.5,303940.0,109059000000.0,4946481.0,22047.795190156397,0.1716953247351451
Finland,1989,52584.78,53.87,7.37,5.699999809265137,303940.0,119012000000.0,4964371.0,23973.228431154723,0.1730103967888399
Finland,1990,54560.0,55.38,7.69,5.300000190734863,303940.0,141438000000.0,4986431.0,28364.575785767414,0.17950911364085018
Finland,1991,55130.0,50.33,7.63,5.199999809265137,303940.0,127774000000.0,5013740.0,25484.767857926417,0.18138448377969335
Finland,1992,52280.0,53.9,8.34,5.199999809265137,303940.0,112533000000.0,5041992.0,22319.154810241667,0.1720076330854774
Finland,1993,53460.0,50.8,7.53,4.699999809265137,303940.0,89214114708.0,5066447.0,17608.812390221392,0.17588997828518788
Finland,1994,59930.0,47.07,7.85,4.400000095367432,303940.0,103300000000.0,5088333.0,20301.344271296708,0.1971770744225834
Finland,1995,56090.0,47.79,7.95,4.0,303940.0,134190000000.0,5107790.0,26271.63606961132,0.18454300190827136
Finland,1996,62570.0,45.89,8.03,4.300000190734863,303940.0,132129000000.0,5124573.0,25783.416491481337,0.20586299927617294
Finland,1997,60620.0,43.82,8.13,4.199999809265137,303940.0,126912000000.0,5139835.0,24691.843220648134,0.19944725932749885
Finland,1998,57270.0,43.27,9.26,4.199999809265137,303940.0,134039000000.0,5153498.0,26009.32415225542,0.18842534710798184
Finland,1999,56510.0,40.05,8.09,4.300000190734863,303940.0,135264000000.0,5165474.0,26186.17381483287,0.18592485358952424
Finland,2000,55100.0,39.11,8.79,4.0,303940.0,126020000000.0,5176209.0,24346.00303040314,0.1812857800881753
Finland,2001,61090.0,38.73,9.29,4.199999809265137,303940.0,129533000000.0,5188008.0,24967.771830729638,0.20099361716128183
Finland,2002,63439.998626709,37.0,9.12,4.199999809265137,303940.0,140404000000.0,5200598.0,26997.664499351806,0.20872540181190039
Finland,2003,71709.9990844727,36.5,9.79,4.0,303940.0,171652000000.0,5213014.0,32927.5923678701,0.23593472094647858
Finland,2004,67680.0003051758,34.76,9.09,4.0,303940.0,197479000000.0,5228172.0,37772.09319050712,0.22267552906881555
Finland,2005,55459.9990844727,34.85,9.68,4.099999904632568,303940.0,204885000000.0,5246096.0,39054.75614628478,0.18247022137419458
Finland,2006,67019.9966430664,34.88,9.52,4.0,303940.0,217089000000.0,5266268.0,41222.55077029882,0.22050403580662764
Finland,2007,65099.9984741211,33.94,10.28,3.900000095367432,303940.0,256378000000.0,5288720.0,48476.37991801419,0.21418700557386688
Finland,2008,56659.9998474121,31.25,10.62,5.099999904632568,303940.0,285716000000.0,5313399.0,53772.73568199942,0.1864183715450816
Finland,2009,54180.0003051758,31.43,10.17,2.900000095367432,303940.0,253498000000.0,5338871.0,47481.574287897194,0.17825886788568732
France,1960,271218.654,23.7,3.77,5.0,547557.0,62225478001.0,46649927.0,1333.8815728693423,0.4953249689073466
France,1961,281211.229,25.05,3.83,5.0,547557.0,67461644222.0,47161641.0,1430.434624232011,0.5135743475108527
France,1962,298706.486,26.05,3.99,5.099999904632568,547557.0,75607529810.0,47679792.0,1585.7353113033714,0.5455258283612482
France,1963,334019.696,27.88,4.29,5.099999904632568,547557.0,84759195106.0,48189939.0,1758.8566589802074,0.6100181277930882
France,1964,345303.055,28.76,4.19,5.099999904632568,547557.0,94007851047.0,48733997.0,1928.9994015266182,0.6306248573207903
France,1965,351852.317,30.16,4.15,5.300000190734863,547557.0,101537000000.0,49282756.0,2060.2946799485,0.6425857344532168
France,1966,347235.564,31.64,4.26,5.300000190734863,547557.0,110046000000.0,49817041.0,2209.0031401102287,0.6341541866874134
France,1967,372009.816,32.11,4.46,5.599999904632568,547557.0,118973000000.0,50334012.0,2363.6701163420075,0.6793992515847666
France,1968,384631.63,32.99,4.02,5.599999904632568,547557.0,129785000000.0,50817020.0,2553.9671550988232,0.7024503932923878
France,1969,413259.899,33.29,3.85,5.599999904632568,547557.0,141903000000.0,51272683.0,2767.614091893728,0.754734025863974
France,1970,439013.24,32.94,3.72,5.800000190734863,547557.0,148456000000.0,51724116.0,2870.1505502771665,0.8017671950134871
France,1971,462434.369,34.74,3.84,5.900000095367432,547557.0,165967000000.0,52185222.0,3180.3448110271524,0.8445410596522371
France,1972,480729.032,36.98,3.91,5.699999809265137,547557.0,203494000000.0,52637888.0,3865.9225841279954,0.8779524907909131
France,1973,516599.626,37.67,3.93,5.900000095367432,547557.0,264430000000.0,53053660.0,4984.1990166182695,0.9434627372127468
France,1974,499071.366,39.52,4.02,6.099999904632568,547557.0,285552000000.0,53415250.0,5345.889048539509,0.9114509831853121
France,1975,446919.292,39.92,3.98,6.300000190734863,547557.0,360832000000.0,53715733.0,6717.436025679851,0.8162059694241879
France,1976,505602.293,42.55,4.01,6.099999904632568,547557.0,372319000000.0,53966558.0,6899.0688640917215,0.9233783752193836
France,1977,480857.377,43.59,4.08,6.300000190734863,547557.0,410279000000.0,54221988.0,7566.6535871019705,0.8781868864793985
France,1978,505858.983,45.89,4.27,6.099999904632568,547557.0,506708000000.0,54486195.0,9299.750147720904,0.9238471665963544
France,1979,529155.434,46.25,4.13,6.199999809265137,547557.0,613953000000.0,54753575.0,11213.021250210602,0.9663933325662899
France,1980,505363.938,46.81,4.26,6.099999904632568,547557.0,701288000000.0,55052582.0,12738.512427991116,0.9229430689407678
France,1981,454700.666,47.63,4.45,6.0,547557.0,615552000000.0,55371044.0,11116.857395717516,0.8304170451660741
France,1982,436893.714,48.04,4.51,6.0,547557.0,584878000000.0,55694106.0,10501.61394097968,0.7978963176436425
France,1983,422603.415,48.26,4.74,6.099999904632568,547557.0,559869000000.0,55992656.0,9998.97200804334,0.7717980319857111
France,1984,405342.846,49.47,4.64,6.099999904632568,547557.0,530684000000.0,56275701.0,9430.073558746075,0.7402751603942603
France,1985,400880.107,50.01,4.87,6.400000095367432,547557.0,553138000000.0,56569195.0,9778.077980427333,0.7321248874546394
France,1986,385614.386,51.98,5.07,6.199999809265137,547557.0,771471000000.0,56865193.0,13566.664585135586,0.7042451945642189
France,1987,377491.981,51.7,5.53,6.099999904632568,547557.0,934173000000.0,57168409.0,16340.720624217476,0.6894112959929286
France,1988,372207.834,52.37,5.59,6.0,547557.0,1018850000000.0,57472651.0,17727.562280013844,0.6797608906470011
France,1989,390649.177,52.67,5.73,6.0,547557.0,1025210000000.0,57766282.0,17747.55037895636,0.7134402025725176
France,1990,356240.0,51.93,5.69,5.900000095367432,547557.0,1269180000000.0,58044701.0,21865.56185378576,0.6505989330791132
France,1991,380650.0,52.68,5.99,6.0,547557.0,1269280000000.0,58557577.0,21675.76025217027,0.6951787667767921
France,1992,368590.0,52.79,6.03,5.900000095367432,547557.0,1401470000000.0,58849943.0,23814.29664256429,0.6731536625410688
France,1993,349420.0,52.94,6.33,5.699999809265137,547557.0,1322820000000.0,59106166.0,22380.406132246844,0.6381436087932398
France,1994,344400.0,51.65,6.55,5.599999904632568,547557.0,1393980000000.0,59327585.0,23496.321314949866,0.6289756134977729
France,1995,352240.0,52.11,7.01,5.400000095367432,547557.0,1601090000000.0,59543659.0,26889.345177796346,0.6432937575448766
France,1996,367900.0,51.81,7.26,5.400000095367432,547557.0,1605680000000.0,59756533.0,26870.36746258355,0.671893519761413
France,1997,359070.0,51.24,7.22,5.199999809265137,547557.0,1452880000000.0,59969944.0,24226.80267968901,0.6557673447695856
France,1998,381110.0,52.55,8.12,5.199999809265137,547557.0,1503110000000.0,60192790.0,24971.59543526725,0.6960188619632294
France,1999,374900.0,51.82,8.4,5.199999809265137,547557.0,1493150000000.0,60504420.0,24678.36234113144,0.684677576946327
France,2000,373120.0,50.46,8.19,5.099999904632568,547557.0,1365640000000.0,60921384.0,22416.430985875173,0.6814267738335917
France,2001,376730.0,49.72,8.49,5.199999809265137,547557.0,1377660000000.0,61367388.0,22449.383050163386,0.6880196947532403
France,2002,371019.989013672,49.26,9.24,4.900000095367432,547557.0,1501410000000.0,61816234.0,24288.28000101074,0.6775915366138539
France,2003,376709.991455078,48.44,9.89,4.300000190734863,547557.0,1844540000000.0,62256970.0,29627.847291636583,0.6879831532700303
France,2004,377790.008544922,48.44,10.14,3.5,547557.0,2119630000000.0,62716306.0,33797.11171126692,0.6899555818753518
France,2005,380660.003662109,48.66,10.81,3.5,547557.0,2196950000000.0,63188395.0,34768.25135374937,0.6951970364037151
France,2006,371549.987792969,47.76,11.25,3.5,547557.0,2320540000000.0,63628261.0,36470.272226990455,0.6785594701427778
France,2007,362829.986572266,47.14,11.29,3.5,547557.0,2660590000000.0,64021737.0,41557.60409937019,0.6626341852487795
France,2008,357989.990234375,45.92,11.84,3.400000095367432,547557.0,2930300000000.0,64379696.0,45515.90302632059,0.6537949295404405
France,2009,343730.010986328,45.8,12.33,3.5,547557.0,2700890000000.0,64710879.0,41737.80424154028,0.6277520166600519
France,2010,347779.998779297,44.47,12.36,3.5,547557.0,2645190000000.0,65030575.0,40676.097358819294,0.6351484845948403
United Kingdom,1960,584299.78,68.39,8.84,8.300000190734863,241930.0,73233967692.0,52400000.0,1397.5948032824429,2.4151605009713553
United Kingdom,1961,588938.535,69.69,9.35,8.399999618530273,241930.0,77741965703.0,52800000.0,1472.3857140719697,2.434334456247675
United Kingdom,1962,593360.937,71.73,9.69,8.100000381469727,241930.0,81247564157.0,53250000.0,1525.775852713615,2.4526141321869965
United Kingdom,1963,603822.888,73.4,10.08,8.300000190734863,241930.0,86561961812.0,53650000.0,1613.4568837278657,2.4958578431777787
United Kingdom,1964,608355.3,74.85,10.66,8.300000190734863,241930.0,94407558351.0,54000000.0,1748.2881176111111,2.5145922374240484
United Kingdom,1965,622619.93,76.44,11.28,8.100000381469727,241930.0,101825000000.0,54348050.0,1873.5722808822027,2.5735540445583434
United Kingdom,1966,618564.228,77.63,11.71,8.399999618530273,241930.0,108573000000.0,54648500.0,1986.751694923008,2.5567900963088497
United Kingdom,1967,592517.527,79.78,12.35,8.5,241930.0,113117000000.0,54943600.0,2058.7839165981113,2.4491279585003927
United Kingdom,1968,606969.174,80.45,12.88,8.600000381469727,241930.0,107760000000.0,55211700.0,1951.7602247349746,2.5088627867564997
United Kingdom,1969,628857.497,82.37,13.16,8.800000190734863,241930.0,116465000000.0,55441750.0,2100.6732291098315,2.5993365725623114
United Kingdom,1970,653063.364,82.53,13.75,9.0,241930.0,130672000000.0,55663250.0,2347.5452834679973,2.6993897573678334
United Kingdom,1971,660863.073,81.68,14.27,8.5,241930.0,148114000000.0,55896223.0,2649.803368646214,2.7316292853304676
United Kingdom,1972,648486.948,82.9,14.92,9.100000381469728,241930.0,169965000000.0,56086065.0,3030.4318907022625,2.6804734757987845
United Kingdom,1973,660034.331,83.67,15.31,9.5,241930.0,192538000000.0,56194527.0,3426.276726201468,2.728203740751457
United Kingdom,1974,617607.141,84.4,16.41,9.399999618530272,241930.0,206131000000.0,56229974.0,3665.856221096599,2.5528340470383992
United Kingdom,1975,603643.205,82.58,16.55,9.199999809265137,241930.0,241757000000.0,56225800.0,4299.752071113261,2.495115136609763
United Kingdom,1976,598912.775,83.48,16.98,9.0,241930.0,232615000000.0,56211968.0,4138.175699523632,2.4755622494109866
United Kingdom,1977,604746.972,82.65,17.71,8.699999809265137,241930.0,263066000000.0,56193492.0,4681.4317928488945,2.499677476956144
United Kingdom,1978,605084.336,83.09,18.4,8.600000381469727,241930.0,335883000000.0,56196504.0,5976.93764010658,2.501071946430786
United Kingdom,1979,644893.288,83.16,19.08,8.399999618530273,241930.0,438994000000.0,56246951.0,7804.760830502617,2.6656193444384737
United Kingdom,1980,579290.658,81.75,19.64,8.100000381469727,241930.0,564948000000.0,56314216.0,10032.067213720955,2.39445566072831
